Date,compound,neg,neu,pos,Close,Y-ENN
14-Mar-11,-0.8729,0.174,0.708,0.11800000000000001,127.99,113.57814598372578
15-Mar-11,-0.9871,0.28300000000000003,0.6990000000000001,0.018000000000000002,107.08,115.29778051385769
16-Mar-11,-0.9882,0.222,0.778,0.0,106.63,115.32147459207214
17-Mar-11,-0.8979,0.162,0.743,0.094,111.25,113.89126051412332
18-Mar-11,-0.9825,0.264,0.6659999999999999,0.07,108.33,114.62086775198127
21-Mar-11,-0.9940000000000001,0.255,0.716,0.028999999999999998,106.98,115.08921799536223
22-Mar-11,-0.9677,0.248,0.6759999999999999,0.076,106.02,114.48839665541084
24-Mar-11,-0.9598,0.19899999999999998,0.743,0.057999999999999996,106.18,114.5473939281957
25-Mar-11,-0.9885,0.24100000000000002,0.7090000000000001,0.05,105.59,114.79301374885848
28-Mar-11,-0.6555,0.114,0.797,0.09,105.3,113.7783131190089
29-Mar-11,-0.9313,0.185,0.716,0.099,107.32,113.91483332570195
30-Mar-11,0.9555,0.0,0.76,0.24,109.13,110.22408258943177
31-Mar-11,-0.9936,0.243,0.7040000000000001,0.053,111.67,114.76101211731293
1-Apr-11,-0.9702,0.2,0.698,0.102,117.25,113.92847146122332
4-Apr-11,-0.8688,0.12300000000000001,0.8390000000000001,0.037000000000000005,119.13,114.55759105114105
5-Apr-11,0.8074,0.096,0.7290000000000001,0.175,121.46,112.26747251600486
6-Apr-11,-0.8997,0.161,0.741,0.099,121.97,113.81516749804047
7-Apr-11,-0.9915,0.336,0.664,0.0,121.23,115.6232599784431
8-Apr-11,-0.9756,0.179,0.792,0.028999999999999998,122.73,114.84565073723132
11-Apr-11,-0.9477,0.156,0.802,0.042,120.94,114.601115744574
12-Apr-11,-0.8296,0.131,0.782,0.087,121.06,113.8724752893811
13-Apr-11,-0.9584,0.209,0.73,0.061,122.02,114.54523342560658
14-Apr-11,-0.9786,0.21,0.733,0.055999999999999994,121.0,114.6077681944997
15-Apr-11,-0.3612,0.085,0.8340000000000001,0.081,125.16,113.83149616194011
18-Apr-11,-0.9274,0.151,0.768,0.081,124.86,114.03550509469831
19-Apr-11,-0.5423,0.10300000000000001,0.8059999999999999,0.091,122.79,113.7243191548223
20-Apr-11,-0.8591,0.16,0.727,0.113,124.93,113.59334449201292
21-Apr-11,0.7783,0.078,0.777,0.145,124.19,112.77197927944592
22-Apr-11,0.1511,0.113,0.752,0.134,124.75,113.11688828667133
25-Apr-11,-0.9657,0.203,0.725,0.071,124.76,114.38333780469378
26-Apr-11,-0.8591,0.155,0.772,0.073,124.07,114.18463240183014
27-Apr-11,-0.7096,0.09300000000000001,0.855,0.052000000000000005,123.09,114.25667420689486
28-Apr-11,-0.9349,0.203,0.6809999999999999,0.11599999999999999,122.07,113.73529686681455
29-Apr-11,-0.9426,0.247,0.633,0.11900000000000001,122.06,113.88064724456612
2-May-11,-0.9805,0.21899999999999997,0.711,0.07,120.88,114.45725645465721
3-May-11,-0.8126,0.131,0.7879999999999999,0.081,120.49,113.9682757712763
4-May-11,-0.9931,0.282,0.6609999999999999,0.055999999999999994,118.74,114.8520604550553
5-May-11,-0.9509,0.196,0.777,0.027000000000000003,120.06,114.93543411976435
6-May-11,-0.9837,0.324,0.6609999999999999,0.015,121.04,115.44193409212116
9-May-11,-0.4767,0.147,0.732,0.121,123.2,113.45391220823355
10-May-11,-0.9477,0.18100000000000002,0.775,0.045,122.09,114.65718450186496
11-May-11,-0.7059,0.11199999999999999,0.815,0.073,122.39,114.02489185251608
12-May-11,-0.9690000000000001,0.17600000000000002,0.774,0.05,122.18,114.56510786756279
13-May-11,-0.9814,0.217,0.747,0.036000000000000004,121.12,114.8871653907016
16-May-11,-0.9485,0.192,0.737,0.071,118.14,114.34622209535226
17-May-11,-0.6597,0.146,0.748,0.106,118.51,113.67095189946392
18-May-11,-0.9517,0.258,0.633,0.109,117.48,114.07430186798099
19-May-11,-0.9869,0.14800000000000002,0.802,0.05,117.35,114.45275508191304
20-May-11,-0.8225,0.149,0.727,0.124,118.87,113.36368308110967
23-May-11,-0.8432,0.147,0.7390000000000001,0.114,119.98,113.51615531195303
24-May-11,-0.8779,0.12,0.8109999999999999,0.069,120.3,114.08760509184026
25-May-11,-0.9201,0.11800000000000001,0.8079999999999999,0.07400000000000001,120.61,113.99521794758338
26-May-11,-0.765,0.11599999999999999,0.823,0.062,120.68,114.20019927747695
27-May-11,-0.9791,0.18100000000000002,0.7609999999999999,0.059000000000000004,120.7,114.46311765853798
30-May-11,-0.8184,0.094,0.87,0.036000000000000004,119.48,114.46838800519355
31-May-11,-0.9638,0.14800000000000002,0.779,0.073,117.32,114.13303118774049
1-Jun-11,-0.9928,0.32,0.61,0.07,118.09,114.80600729822524
2-Jun-11,-0.9888,0.2,0.7340000000000001,0.066,117.6,114.43690502294136
3-Jun-11,-0.9936,0.32,0.68,0.0,116.95,115.5834607108426
6-Jun-11,-0.9814,0.16699999999999998,0.802,0.031,119.54,114.77646820094215
7-Jun-11,-0.9922,0.203,0.7709999999999999,0.027000000000000003,120.23,114.9492936435673
8-Jun-11,-0.9686,0.187,0.795,0.018000000000000002,121.74,115.01005851888749
9-Jun-11,-0.9744,0.192,0.748,0.06,120.75,114.49067555345285
10-Jun-11,-0.9643,0.183,0.738,0.08,120.1,114.18172847892879
13-Jun-11,-0.9855,0.20800000000000002,0.762,0.03,120.9,114.92941639416254
14-Jun-11,-0.9122,0.136,0.815,0.05,119.61,114.4245807363561
15-Jun-11,-0.9906,0.316,0.6629999999999999,0.021,118.85,115.35487731485578
16-Jun-11,-0.9857,0.223,0.726,0.051,118.12,114.71906611632406
17-Jun-11,-0.9583,0.162,0.7959999999999999,0.042,117.58,114.62116466891058
20-Jun-11,-0.9872,0.268,0.69,0.042,116.68,114.97893046231263
21-Jun-11,-0.875,0.19399999999999998,0.71,0.096,117.88,114.00990213495896
22-Jun-11,-0.9764,0.21100000000000002,0.6990000000000001,0.09,117.2,114.14917148156869
23-Jun-11,0.9517,0.08199999999999999,0.723,0.195,117.67,111.76031402568806
24-Jun-11,-0.1045,0.107,0.79,0.10300000000000001,117.22,113.61427412487936
27-Jun-11,-0.8779,0.157,0.785,0.059000000000000004,116.22,114.39161895592156
28-Jun-11,-0.8176,0.10099999999999999,0.872,0.027000000000000003,114.25,114.62201375059267
29-Jun-11,-0.9842,0.272,0.659,0.07,116.06,114.65032274312293
30-Jun-11,-0.8929,0.17,0.733,0.09699999999999999,116.06,113.88524727429126
1-Jul-11,-0.1779,0.095,0.8079999999999999,0.09699999999999999,116.03,113.64323596470433
4-Jul-11,0.0258,0.1,0.799,0.10099999999999999,118.64,113.63357719857602
5-Jul-11,-0.9719,0.187,0.74,0.073,118.98,114.29315582531281
6-Jul-11,-0.8341,0.11800000000000001,0.7879999999999999,0.094,118.53,113.69966208888098
7-Jul-11,-0.9876,0.225,0.765,0.009000000000000001,117.15,115.22797848982907
8-Jul-11,-0.9826,0.23199999999999998,0.691,0.078,117.36,114.4003256434077
11-Jul-11,-0.9849,0.18600000000000003,0.7659999999999999,0.049,116.97,114.61394809885182
12-Jul-11,-0.9874,0.256,0.693,0.051,116.36,114.83126641122008
13-Jul-11,-0.9670000000000001,0.212,0.716,0.073,116.7,114.3951938752315
14-Jul-11,0.5792,0.11199999999999999,0.733,0.155,116.92,112.75717334939976
15-Jul-11,-0.2342,0.134,0.747,0.11900000000000001,117.33,113.45672641753679
18-Jul-11,-0.4939,0.07400000000000001,0.87,0.055999999999999994,118.97,114.15479299308359
19-Jul-11,-0.9796,0.193,0.773,0.034,119.34,114.83059789057658
20-Jul-11,0.1531,0.11699999999999999,0.748,0.136,120.01,113.10993155310187
21-Jul-11,-0.9335,0.17800000000000002,0.769,0.053,120.08,114.54115658068642
22-Jul-11,-0.8934,0.161,0.74,0.1,121.98,113.80078644064909
25-Jul-11,-0.9744,0.171,0.785,0.043,120.51,114.63545098688185
26-Jul-11,-0.9062,0.161,0.75,0.09,121.5,113.95155052779134
27-Jul-11,-0.7579,0.096,0.873,0.031,120.32,114.56117530170138
28-Jul-11,-0.5994,0.124,0.768,0.107,119.68,113.55135899570566
29-Jul-11,-0.8779,0.166,0.738,0.096,120.0,113.88521502521911
1-Aug-11,-0.9468,0.147,0.81,0.044000000000000004,121.09,114.54222142499077
2-Aug-11,-0.9674,0.225,0.708,0.067,119.9,114.52290590718813
3-Aug-11,-0.9590000000000001,0.191,0.726,0.083,119.12,114.17048689593054
4-Aug-11,-0.4951,0.149,0.7170000000000001,0.134,118.82,113.23619700626138
5-Aug-11,-0.8625,0.126,0.815,0.059000000000000004,117.51,114.26395700840489
8-Aug-11,-0.9881,0.213,0.745,0.043,116.99,114.78668307572657
9-Aug-11,-0.7096,0.132,0.7829999999999999,0.085,114.57,113.93047539529
10-Aug-11,-0.9524,0.214,0.723,0.063,117.14,114.53873959960069
11-Aug-11,-0.9590000000000001,0.16699999999999998,0.7809999999999999,0.053,117.21,114.49502983574337
12-Aug-11,-0.9863,0.26,0.7090000000000001,0.031,121.01,115.08354650631505
15-Aug-11,-0.4767,0.131,0.75,0.11900000000000001,119.35,113.4049897975755
16-Aug-11,-0.9913,0.23800000000000002,0.727,0.035,119.84,114.96569377206175
17-Aug-11,-0.9471,0.18600000000000003,0.731,0.083,120.6,114.15213566158549
18-Aug-11,0.7269,0.10099999999999999,0.748,0.151,118.37,112.78748153374362
19-Aug-11,-0.9913,0.348,0.652,0.0,116.43,115.6519797039546
22-Aug-11,-0.9647,0.182,0.818,0.0,116.57,115.20784194252184
23-Aug-11,-0.9635,0.195,0.784,0.021,116.0,115.00168265689531
24-Aug-11,-0.9671,0.207,0.6990000000000001,0.094,116.78,114.07679035419984
25-Aug-11,-0.9359999999999999,0.152,0.778,0.07,116.56,114.19931746086783
29-Aug-11,-0.8555,0.15,0.777,0.073,115.87,114.16395633659238
30-Aug-11,-0.9914,0.314,0.65,0.035,116.54,115.19443113025694
5-Sep-11,-0.9186,0.198,0.6829999999999999,0.11900000000000001,117.59,113.66827077147562
6-Sep-11,-0.9501,0.21100000000000002,0.7070000000000001,0.08199999999999999,117.87,114.26806540125179
7-Sep-11,-0.9169,0.19,0.698,0.11199999999999999,117.28,113.74091334788679
8-Sep-11,-0.9517,0.168,0.769,0.063,117.0,114.36096850942825
9-Sep-11,-0.9451,0.18100000000000002,0.7190000000000001,0.1,115.57,113.87941320974436
12-Sep-11,0.0772,0.062,0.882,0.055999999999999994,116.06,114.21481873957711
13-Sep-11,-0.9619,0.218,0.6709999999999999,0.111,118.05,113.87377804786311
14-Sep-11,-0.0112,0.141,0.711,0.14800000000000002,117.1,112.99728222951288
15-Sep-11,-0.9786,0.237,0.66,0.10300000000000001,117.51,114.06912053818056
16-Sep-11,-0.9695,0.221,0.7120000000000001,0.067,117.28,114.50752029245537
19-Sep-11,-0.986,0.239,0.716,0.045,117.0,114.84887405159091
20-Sep-11,-0.9287,0.174,0.74,0.086,118.48,114.06116255427659
21-Sep-11,-0.3182,0.111,0.787,0.102,119.86,113.61761137071387
22-Sep-11,-0.8689,0.161,0.723,0.11599999999999999,119.52,113.54823343693614
23-Sep-11,-0.9477,0.166,0.78,0.054000000000000006,118.49,114.47794116224847
26-Sep-11,-0.6115,0.10300000000000001,0.8,0.09699999999999999,117.0,113.61330401732144
27-Sep-11,-0.9712,0.225,0.6970000000000001,0.078,118.71,114.3738463385545
28-Sep-11,-0.9776,0.18,0.782,0.039,118.32,114.72375505531981
29-Sep-11,-0.9648,0.192,0.754,0.054000000000000006,118.0,114.57310250680882
30-Sep-11,0.2278,0.16399999999999998,0.672,0.16399999999999998,119.36,112.8529177998314
3-Oct-11,-0.9816,0.27,0.6659999999999999,0.064,118.4,114.7181286858028
4-Oct-11,-0.9816,0.203,0.7490000000000001,0.048,119.26,114.68756392048796
5-Oct-11,-0.3182,0.102,0.8190000000000001,0.079,118.7,113.95674681760345
6-Oct-11,-0.9081,0.162,0.7390000000000001,0.1,118.27,113.80280813447234
7-Oct-11,-0.9274,0.184,0.738,0.078,118.77,114.21975877054666
10-Oct-11,-0.25,0.062,0.89,0.048,118.91,114.27485704119333
11-Oct-11,-0.7351,0.098,0.828,0.07400000000000001,117.67,113.93857238124895
12-Oct-11,-0.9081,0.187,0.7,0.113,117.83,113.7129872480344
13-Oct-11,-0.9793,0.21600000000000003,0.688,0.096,116.48,114.08299593866424
14-Oct-11,0.0,0.13,0.735,0.136,116.92,113.16418991201168
17-Oct-11,-0.8271,0.127,0.799,0.07400000000000001,116.12,114.05386842511008
18-Oct-11,-0.8913,0.147,0.7609999999999999,0.092,117.12,113.85768316568948
19-Oct-11,-0.9254,0.12,0.799,0.081,116.13,113.89673247556094
20-Oct-11,0.0516,0.132,0.735,0.133,116.0,113.23438316999069
21-Oct-11,-0.91,0.193,0.6829999999999999,0.124,115.86,113.56703119949768
25-Oct-11,-0.9571,0.17300000000000001,0.746,0.081,116.28,114.1243609303072
26-Oct-11,-0.3612,0.138,0.7140000000000001,0.14800000000000002,116.14,112.93967180598283
27-Oct-11,-0.9528,0.14400000000000002,0.826,0.03,115.63,114.71300064554615
28-Oct-11,-0.9423,0.21,0.6859999999999999,0.10400000000000001,117.79,113.94727450621852
31-Oct-11,-0.9686,0.256,0.696,0.048,117.49,114.87311773365548
1-Nov-11,-0.9201,0.157,0.769,0.07400000000000001,117.54,114.16586282605465
2-Nov-11,0.0772,0.179,0.621,0.19899999999999998,118.73,112.23273781548019
3-Nov-11,-0.9081,0.159,0.8029999999999999,0.039,115.07,114.66426777533191
4-Nov-11,-0.1027,0.057999999999999996,0.889,0.053,115.54,114.20689296523358
10-Nov-11,-0.8627,0.141,0.787,0.071,115.57,114.15039627206697
14-Nov-11,-0.9753,0.209,0.698,0.09300000000000001,115.83,114.09799778414899
15-Nov-11,-0.3707,0.11800000000000001,0.779,0.10300000000000001,115.7,113.62809607125226
16-Nov-11,-0.9736,0.18600000000000003,0.7390000000000001,0.075,115.1,114.26064310573987
17-Nov-11,-0.9925,0.237,0.7240000000000001,0.039,114.54,114.91384616266397
18-Nov-11,-0.8788,0.161,0.76,0.079,114.92,114.11830644999661
21-Nov-11,-0.29600000000000004,0.08800000000000001,0.8320000000000001,0.08,114.48,113.87501686383243
22-Nov-11,-0.9670000000000001,0.171,0.774,0.055,115.03,114.47924179856189
23-Nov-11,-0.34,0.052000000000000005,0.9109999999999999,0.038,115.41,114.36701281427605
24-Nov-11,0.8591,0.081,0.769,0.15,112.6,112.6982669222034
25-Nov-11,-0.9201,0.156,0.777,0.067,112.83,114.26253740950922
28-Nov-11,-0.765,0.16699999999999998,0.7140000000000001,0.11900000000000001,111.26,113.54463861022117
29-Nov-11,-0.1926,0.115,0.8009999999999999,0.084,111.99,113.96240128573446
30-Nov-11,-0.9338,0.177,0.738,0.084,112.82,114.09975887872571
1-Dec-11,-0.9382,0.187,0.74,0.073,112.12,114.30053787979435
2-Dec-11,-0.9491,0.16699999999999998,0.765,0.068,112.06,114.28736056531575
7-Dec-11,-0.9612,0.22699999999999998,0.773,0.0,110.16,115.3443419291468
8-Dec-11,-0.9693,0.21600000000000003,0.7390000000000001,0.044000000000000004,110.97,114.78553554189206
9-Dec-11,-0.9382,0.13,0.821,0.049,110.88,114.40583116911439
12-Dec-11,-0.9545,0.172,0.8079999999999999,0.019,111.38,114.9495726861772
13-Dec-11,-0.802,0.08,0.867,0.053,110.34,114.16425714373749
14-Dec-11,-0.8582,0.12300000000000001,0.784,0.09300000000000001,110.62,113.73552286294652
15-Dec-11,-0.9403,0.12,0.863,0.017,108.52,114.7963367995972
16-Dec-11,0.4051,0.096,0.785,0.11900000000000001,107.66,113.34171052923318
19-Dec-11,-0.9612,0.159,0.765,0.076,108.04,114.13680110230361
20-Dec-11,-0.9485,0.14300000000000002,0.818,0.039,109.07,114.59136141075368
21-Dec-11,-0.9062,0.11199999999999999,0.841,0.047,108.52,114.36731405666237
22-Dec-11,-0.93,0.14400000000000002,0.799,0.057,108.06,114.35265158557
23-Dec-11,-0.743,0.1,0.8220000000000001,0.078,107.8,113.88372888016255
26-Dec-11,-0.872,0.163,0.743,0.094,107.5,113.90333886127988
27-Dec-11,-0.9359999999999999,0.20800000000000002,0.665,0.127,107.17,113.58609003094342
28-Dec-11,-0.9738,0.18600000000000003,0.764,0.051,107.0,114.59036399426398
29-Dec-11,-0.9919,0.251,0.679,0.069,108.0,114.58335515722398
30-Dec-11,-0.9468,0.15,0.7979999999999999,0.051,106.08,114.45397835078151
2-Jan-12,-0.9924,0.204,0.748,0.048,107.2,114.6884016310449
3-Jan-12,-0.7102,0.14,0.746,0.114,111.05,113.50142994772679
4-Jan-12,-0.9883,0.195,0.74,0.065,108.87,114.43133820000186
5-Jan-12,-0.9022,0.131,0.784,0.085,107.85,113.89007202559385
6-Jan-12,0.5267,0.1,0.765,0.135,108.22,113.07476355897019
9-Jan-12,-0.9121,0.14,0.787,0.073,107.81,114.10909281356584
10-Jan-12,-0.9690000000000001,0.14400000000000002,0.8170000000000001,0.039,106.88,114.5901570731263
11-Jan-12,-0.9686,0.161,0.787,0.053,106.39,114.46943421895693
12-Jan-12,-0.9612,0.152,0.764,0.084,105.54,113.98859079260137
13-Jan-12,-0.9874,0.165,0.809,0.026000000000000002,106.15,114.83114311010057
16-Jan-12,-0.91,0.142,0.773,0.085,106.73,113.93865258611146
17-Jan-12,-0.8271,0.106,0.8420000000000001,0.052000000000000005,108.05,114.2877879308386
18-Jan-12,-0.9325,0.161,0.743,0.095,109.95,113.86514489355233
19-Jan-12,0.304,0.081,0.826,0.09300000000000001,109.01,113.72032124023384
20-Jan-12,-0.9419,0.187,0.728,0.085,110.49,114.12846324563553
23-Jan-12,-0.9798,0.188,0.767,0.045,114.45,114.6726131327718
24-Jan-12,-0.9595,0.172,0.765,0.063,116.41,114.37519631687861
25-Jan-12,-0.9738,0.17800000000000002,0.7440000000000001,0.078,115.93,114.1851422548108
26-Jan-12,-0.9824,0.19,0.748,0.062,114.78,114.45412999530464
27-Jan-12,-0.4889,0.059000000000000004,0.892,0.05,114.82,114.18194926130445
30-Jan-12,-0.9393,0.11199999999999999,0.8440000000000001,0.044000000000000004,114.11,114.40204873031662
31-Jan-12,-0.9793,0.195,0.746,0.059000000000000004,114.23,114.51431635839663
1-Feb-12,-0.9378,0.16,0.7490000000000001,0.091,114.3,113.92329363888983
2-Feb-12,-0.9679,0.129,0.8029999999999999,0.068,114.76,114.12351668793025
3-Feb-12,-0.9931,0.213,0.769,0.017,116.02,115.09716186322012
6-Feb-12,-0.9712,0.23399999999999999,0.6859999999999999,0.08,117.14,114.38114249826478
7-Feb-12,0.4019,0.073,0.836,0.092,118.86,113.71478485304205
8-Feb-12,-0.9929,0.2,0.741,0.057999999999999996,119.18,114.54097746639707
9-Feb-12,-0.9264,0.11599999999999999,0.835,0.049,119.39,114.35104272760945
10-Feb-12,-0.9282,0.114,0.845,0.040999999999999995,121.88,114.4546227411239
13-Feb-12,-0.8822,0.141,0.7809999999999999,0.078,121.95,114.04514205471615
14-Feb-12,-0.9925,0.221,0.746,0.033,121.24,114.93406279244584
15-Feb-12,-0.6966,0.10300000000000001,0.818,0.079,119.24,113.89076544248374
16-Feb-12,-0.987,0.192,0.753,0.055,117.57,114.55445146127948
17-Feb-12,-0.9596,0.159,0.764,0.077,118.94,114.12257569826396
20-Feb-12,-0.9584,0.161,0.762,0.077,118.49,114.13133751148006
21-Feb-12,-0.9717,0.127,0.8370000000000001,0.036000000000000004,118.7,114.56420216751019
22-Feb-12,-0.9724,0.18899999999999997,0.738,0.073,123.5,114.30108170525749
23-Feb-12,-0.9806,0.16699999999999998,0.779,0.054000000000000006,125.17,114.47408968832858
24-Feb-12,-0.9153,0.152,0.737,0.111,122.56,113.57807881128646
27-Feb-12,-0.9468,0.163,0.765,0.07200000000000001,121.4,114.21439553163522
28-Feb-12,-0.9552,0.128,0.7959999999999999,0.076,120.47,114.00309860977552
29-Feb-12,-0.9601,0.135,0.799,0.066,120.6,114.18004376254368
1-Mar-12,-0.9592,0.147,0.79,0.063,120.01,114.27371203842941
2-Mar-12,-0.9557,0.15,0.8059999999999999,0.044000000000000004,120.2,114.54940524245806
5-Mar-12,-0.9590000000000001,0.16699999999999998,0.767,0.066,120.49,114.31335729812939
6-Mar-12,-0.9856,0.19699999999999998,0.7340000000000001,0.069,120.25,114.38514769399508
7-Mar-12,-0.9508,0.155,0.769,0.076,119.21,114.1218724860167
8-Mar-12,-0.9781,0.2,0.713,0.087,119.97,114.14643345436839
9-Mar-12,-0.9898,0.25,0.679,0.071,118.81,114.55628681767345
12-Mar-12,-0.9565,0.166,0.774,0.06,119.11,114.39352928454971
13-Mar-12,-0.9578,0.16899999999999998,0.768,0.063,118.62,114.3636016918418
14-Mar-12,-0.9514,0.122,0.835,0.043,119.42,114.45377066006967
15-Mar-12,-0.9489,0.146,0.8079999999999999,0.045,119.78,114.51971293707157
16-Mar-12,-0.0516,0.09,0.821,0.08900000000000001,103.89,113.77689047422264
19-Mar-12,-0.9423,0.136,0.807,0.057,101.79,114.31703681132949
20-Mar-12,-0.9471,0.14400000000000002,0.777,0.079,103.4,114.03066951377224
21-Mar-12,-0.8859999999999999,0.134,0.787,0.079,100.74,113.99817836986367
22-Mar-12,-0.6908,0.11900000000000001,0.7829999999999999,0.099,100.7,113.65053069340539
26-Mar-12,-0.9882,0.214,0.7390000000000001,0.047,102.05,114.73767391523177
27-Mar-12,-0.4588,0.113,0.795,0.092,103.29,113.77209899234344
28-Mar-12,-0.975,0.18100000000000002,0.759,0.06,108.06,114.44821922751369
29-Mar-12,-0.9674,0.17600000000000002,0.755,0.07,109.86,114.29423280351975
30-Mar-12,-0.9756,0.18,0.777,0.043,111.37,114.67046766698726
2-Apr-12,-0.9856,0.198,0.758,0.044000000000000004,110.0,114.72001089629444
3-Apr-12,-0.9855,0.221,0.7340000000000001,0.046,112.82,114.7773243293007
4-Apr-12,0.2129,0.106,0.7609999999999999,0.133,116.15,113.10709719212603
5-Apr-12,-0.9245,0.13699999999999998,0.8059999999999999,0.057,112.55,114.32511855324019
6-Apr-12,-0.9819,0.16,0.7829999999999999,0.057,111.83,114.40529472055313
9-Apr-12,-0.9413,0.17600000000000002,0.718,0.107,111.72,113.75294936193416
10-Apr-12,0.9485,0.08199999999999999,0.746,0.172,108.98,112.2540181400692
11-Apr-12,-0.4215,0.09,0.8270000000000001,0.084,110.0,113.79922821549586
12-Apr-12,-0.9367,0.113,0.815,0.07200000000000001,108.95,113.99966913609715
13-Apr-12,-0.9206,0.154,0.75,0.096,110.11,113.8228350041951
16-Apr-12,-0.9869,0.204,0.71,0.085,107.9,114.18713089539196
17-Apr-12,-0.9713,0.152,0.8170000000000001,0.031,108.21,114.72475499904643
18-Apr-12,-0.9913,0.184,0.773,0.043,109.47,114.68107222240944
19-Apr-12,-0.9339,0.165,0.7290000000000001,0.106,109.06,113.71599517570557
20-Apr-12,-0.8727,0.107,0.825,0.068,108.81,114.04557011181934
23-Apr-12,-0.9555,0.177,0.723,0.1,110.25,113.85964466599052
24-Apr-12,-0.8681,0.138,0.769,0.09300000000000001,112.92,113.80464301533945
25-Apr-12,-0.7845,0.11800000000000001,0.7879999999999999,0.094,116.28,113.70803434338048
26-Apr-12,-0.9494,0.15,0.769,0.081,113.77,114.0268055862253
27-Apr-12,-0.8872,0.111,0.843,0.047,113.42,114.36994901681945
30-Apr-12,-0.9836,0.153,0.807,0.04,111.97,114.60746423105086
2-May-12,-0.9874,0.182,0.779,0.038,111.64,114.73713934265028
3-May-12,-0.9893,0.17,0.774,0.055999999999999994,114.49,114.4565446651106
4-May-12,-0.9655,0.134,0.823,0.043,116.54,114.49821047653982
7-May-12,-0.6705,0.084,0.847,0.069,115.87,113.96317998541043
8-May-12,-0.4391,0.113,0.777,0.11,114.17,113.47154241589922
9-May-12,-0.9257,0.139,0.7929999999999999,0.068,115.29,114.17526560525901
10-May-12,-0.9348,0.168,0.738,0.094,113.47,113.91418566300042
11-May-12,-0.7906,0.159,0.716,0.125,111.25,113.40199389760623
14-May-12,-0.9687,0.192,0.711,0.096,112.22,113.98061618146524
15-May-12,-0.9118,0.106,0.838,0.055999999999999994,114.01,114.21123684606664
16-May-12,-0.9439,0.157,0.777,0.066,111.59,114.27575709632522
17-May-12,-0.9888,0.20800000000000002,0.767,0.025,110.99,114.98906984093192
18-May-12,-0.4767,0.047,0.919,0.034,109.08,114.37198829592539
21-May-12,-0.897,0.131,0.773,0.096,109.51,113.71951092483236
22-May-12,-0.7351,0.121,0.79,0.08900000000000001,112.0,113.81097824641284
23-May-12,-0.9903,0.214,0.727,0.059000000000000004,111.99,114.58235389191358
24-May-12,-0.975,0.21,0.7340000000000001,0.055999999999999994,112.01,114.61076034405114
25-May-12,-0.9861,0.192,0.764,0.045,112.41,114.68757616359608
28-May-12,-0.9917,0.268,0.6509999999999999,0.081,112.1,114.4897771043262
29-May-12,-0.9745,0.196,0.708,0.096,112.38,113.99938412154125
30-May-12,-0.9485,0.163,0.741,0.096,109.98,113.8588299423691
31-May-12,-0.9226,0.142,0.789,0.069,105.26,114.17417750902317
1-Jun-12,0.946,0.049,0.815,0.136,106.18,112.79410020945716
4-Jun-12,-0.9656,0.163,0.7659999999999999,0.071,106.35,114.22470894690059
5-Jun-12,-0.9831,0.162,0.8170000000000001,0.021,105.15,114.88445702197967
6-Jun-12,-0.9371,0.126,0.848,0.026000000000000002,105.21,114.70215479506876
7-Jun-12,-0.9712,0.205,0.687,0.10800000000000001,104.71,113.86017656381411
8-Jun-12,-0.9136,0.16,0.779,0.061,103.9,114.36525051850062
11-Jun-12,-0.9799,0.151,0.836,0.013999999999999999,104.2,114.93609084595752
12-Jun-12,-0.4588,0.09300000000000001,0.825,0.08199999999999999,103.56,113.83732368782135
13-Jun-12,-0.7003,0.11900000000000001,0.79,0.091,103.89,113.77555604783409
14-Jun-12,-0.9748,0.16899999999999998,0.795,0.036000000000000004,106.24,114.72125754009157
15-Jun-12,-0.9584,0.207,0.7929999999999999,0.0,107.29,115.28623194540201
18-Jun-12,-0.9647,0.193,0.718,0.08900000000000001,107.75,114.09104099924932
19-Jun-12,-0.8689,0.14800000000000002,0.736,0.115,108.09,113.49772947059736
20-Jun-12,-0.8859,0.102,0.835,0.063,108.61,114.0956394046034
21-Jun-12,-0.9719,0.16399999999999998,0.795,0.042,107.41,114.62745548221821
22-Jun-12,-0.1901,0.036000000000000004,0.924,0.04,107.54,114.29041877047908
25-Jun-12,-0.9492,0.075,0.895,0.03,108.2,114.4435211880267
26-Jun-12,-0.955,0.156,0.826,0.018000000000000002,108.5,114.90862648491583
27-Jun-12,-0.8126,0.13,0.7979999999999999,0.07200000000000001,109.75,114.10022398484038
28-Jun-12,-0.9753,0.17800000000000002,0.754,0.067,110.95,114.33767264747979
29-Jun-12,-0.25,0.139,0.732,0.13,112.84,113.28974175263741
2-Jul-12,-0.9477,0.127,0.8490000000000001,0.024,114.01,114.72941357067349
3-Jul-12,-0.9169,0.142,0.77,0.08800000000000001,114.05,113.89161669524982
4-Jul-12,-0.3182,0.10099999999999999,0.794,0.105,113.52,113.5134590675604
5-Jul-12,-0.9231,0.19899999999999998,0.657,0.14400000000000002,113.2,113.2684392171546
6-Jul-12,-0.0772,0.065,0.866,0.069,114.45,113.98337119053754
9-Jul-12,-0.4788,0.113,0.77,0.11699999999999999,114.33,113.34420356472287
10-Jul-12,-0.9776,0.17300000000000001,0.7609999999999999,0.066,113.28,114.33343948891816
11-Jul-12,-0.6126,0.129,0.763,0.109,112.99,113.5475784126366
12-Jul-12,-0.9893,0.196,0.752,0.052000000000000005,113.05,114.60826585091057
